GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P009001,P009001.2000,P009002,P009002.2000,P009003,P009003.2000,P009004,P009004.2000,P009005,P009005.2000,P009006,P009006.2000,P009007,P009007.2000,P009008,P009008.2000,P009009,P009009.2000,P009010,P009010.2000,P009011,P009011.2000,P009012,P009012.2000,P009013,P009013.2000,P009014,P009014.2000,P009015,P009015.2000,P009016,P009016.2000,P009017,P009017.2000,P009018,P009018.2000,P009019,P009019.2000,P009020,P009020.2000,P009021,P009021.2000,P009022,P009022.2000,P009023,P009023.2000,P009024,P009024.2000,P009025,P009025.2000,P009026,P009026.2000,P009027,P009027.2000,P009028,P009028.2000,P009029,P009029.2000,P009030,P009030.2000,P009031,P009031.2000,P009032,P009032.2000,P009033,P009033.2000,P009034,P009034.2000,P009035,P009035.2000,P009036,P009036.2000,P009037,P009037.2000,P009038,P009038.2000,P009039,P009039.2000,P009040,P009040.2000,P009041,P009041.2000,P009042,P009042.2000,P009043,P009043.2000,P009044,P009044.2000,P009045,P009045.2000,P009046,P009046.2000,P009047,P009047.2000,P009048,P009048.2000,P009049,P009049.2000,P009050,P009050.2000,P009051,P009051.2000,P009052,P009052.2000,P009053,P009053.2000,P009054,P009054.2000,P009055,P009055.2000,P009056,P009056.2000,P009057,P009057.2000,P009058,P009058.2000,P009059,P009059.2000,P009060,P009060.2000,P009061,P009061.2000,P009062,P009062.2000,P009063,P009063.2000,P009064,P009064.2000,P009065,P009065.2000,P009066,P009066.2000,P009067,P009067.2000,P009068,P009068.2000,P009069,P009069.2000,P009070,P009070.2000,P009071,P009071.2000,P009072,P009072.2000,P009073,P009073.2000
17091010900,140,17,091,28100,176,,,Census Tract 109,4539,1960,4486,1795,4539,4486,520,390,4019,4096,3964,4054,3798,3905,127,136,13,4,18,9,8,0,0,0,55,42,49,37,20,12,22,20,4,1,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091011500,140,17,091,28100,176,,,Census Tract 115,2423,981,2519,903,2423,2519,264,207,2159,2312,2093,2270,170,188,1911,2065,6,3,4,4,0,2,2,8,66,42,54,36,42,16,0,1,2,0,0,0,0,5,3,5,0,6,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091011600,140,17,091,28100,176,,,Census Tract 116,1929,832,2401,883,1929,2401,96,46,1833,2355,1794,2306,103,57,1670,2242,10,4,8,1,1,0,2,2,39,49,39,42,26,13,7,4,3,0,0,0,0,0,2,11,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091012500,140,17,091,28100,176,,,Census Tract 125,2190,699,2414,704,2190,2414,283,174,1907,2240,1864,2214,1444,1816,403,379,4,6,12,13,0,0,1,0,43,26,43,26,36,13,6,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091012600,140,17,091,28100,176,,,Census Tract 126,4802,1865,4621,1755,4802,4621,175,63,4627,4558,4580,4521,4192,4371,367,113,9,18,11,18,1,0,0,1,47,37,43,35,16,14,14,5,7,11,0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17093890301,140,17,093,16980,176,,,Census Tract 8903.01,6271,2207,5100,1794,6271,5100,1150,379,5121,4720,5019,4668,4601,4501,295,96,4,9,107,54,0,1,12,5,102,51,98,50,41,16,13,12,35,13,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095000200,140,17,095,23660,999,,,Census Tract 2,2926,1750,3033,1478,2926,3033,53,39,2873,2994,2850,2984,2821,2960,22,14,2,1,4,8,0,0,1,1,23,10,23,10,8,0,9,7,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095000700,140,17,095,23660,999,,,Census Tract 7,2163,995,2253,1031,2163,2253,145,90,2018,2163,1978,2125,1808,2027,151,76,7,4,9,14,1,2,2,2,40,38,39,37,25,16,7,8,3,9,1,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095000800,140,17,095,23660,999,,,Census Tract 8,2784,1188,2853,1082,2784,2853,136,114,2648,2739,2566,2701,2272,2333,226,209,5,10,61,145,1,3,1,1,82,38,78,38,44,14,17,11,15,6,1,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095001300,140,17,095,23660,999,,,Census Tract 13,3748,1597,4063,1638,3748,4063,50,35,3698,4028,3655,4001,3617,3984,20,13,7,1,10,3,0,0,1,0,43,27,43,26,19,6,19,12,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095001400,140,17,095,23660,999,,,Census Tract 14,1779,846,1792,759,1779,1792,18,7,1761,1785,1747,1774,1738,1773,6,0,0,1,3,0,0,0,0,0,14,11,14,11,5,5,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17095001500,140,17,095,23660,999,,,Census Tract 15,3993,1773,4292,1837,3993,4292,70,43,3923,4249,3868,4223,3810,4186,37,22,5,5,14,4,0,0,2,6,55,26,53,26,25,5,19,18,5,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097860200,140,17,097,16980,176,,,Census Tract 8602,3467,1373,3713,1427,3467,3713,614,332,2853,3381,2747,3301,2020,2791,650,429,5,9,54,57,2,0,16,15,106,80,100,69,65,15,20,15,8,16,1,1,0,13,1,2,3,1,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,6,11,1,1,0,3,0,1,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097860806,140,17,097,16980,176,,,Census Tract 8608.06,5296,2099,3770,1578,5296,3770,456,174,4840,3596,4760,3556,4553,3488,91,13,16,11,87,42,7,1,6,1,80,40,74,36,19,6,20,14,30,8,1,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,6,4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097860808,140,17,097,16980,176,,,Census Tract 8608.08,2719,1708,3002,1424,2719,3002,97,54,2622,2948,2599,2937,2561,2902,7,10,9,12,21,11,0,1,1,1,23,11,23,11,7,2,5,4,10,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097860906,140,17,097,16980,176,,,Census Tract 8609.06,8937,3333,1634,630,8937,1634,1232,86,7705,1548,7537,1528,6477,1483,317,8,11,2,702,34,5,0,25,1,168,20,162,18,54,3,16,0,73,10,0,0,1,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,6,2,0,0,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097861008,140,17,097,16980,176,,,Census Tract 8610.08,5181,1993,5675,1968,5181,5675,382,217,4799,5458,4718,5384,4515,5211,96,62,16,11,90,95,1,1,0,4,81,74,75,70,22,10,24,16,19,37,4,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6,4,2,2,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097861106,140,17,097,16980,176,,,Census Tract 8611.06,8288,3076,7588,2646,8288,7588,663,389,7625,7198,7451,7111,6405,6536,325,123,10,12,697,432,1,0,13,4,174,86,170,82,46,17,16,13,82,37,6,0,7,6,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097861303,140,17,097,16980,176,,,Census Tract 8613.03,4972,1369,4837,1333,4972,4837,3227,2073,1745,2764,1688,2682,1439,2536,178,107,17,16,48,19,3,3,3,1,57,82,55,81,26,15,12,25,8,20,1,1,4,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097862300,140,17,097,16980,176,,,Census Tract 8623,3033,1121,3487,1169,3033,3487,1473,1568,1560,1919,1512,1892,217,176,1222,1693,18,3,13,11,4,0,38,9,48,27,46,25,23,10,2,1,0,0,0,0,1,1,12,2,1,2,2,0,2,9,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097862401,140,17,097,16980,176,,,Census Tract 8624.01,3766,1408,3982,1402,3766,3982,2583,2431,1183,1551,1147,1504,556,892,523,530,2,13,36,38,1,0,29,31,36,47,33,45,7,6,1,6,6,10,0,0,12,9,0,4,2,0,4,0,0,2,0,6,0,0,0,0,1,0,0,2,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097862605,140,17,097,16980,176,,,Census Tract 8626.05,4367,1746,4377,1758,4367,4377,1617,1802,2750,2575,2704,2503,952,1376,1610,942,7,7,125,169,0,2,10,7,46,72,41,72,14,12,3,7,8,6,0,0,1,8,2,9,7,1,1,0,1,3,2,4,0,0,0,0,0,10,2,12,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097862700,140,17,097,16980,176,,,Census Tract 8627,4323,1192,4962,1216,4323,4962,3310,3609,1013,1353,975,1317,111,216,839,1073,5,4,13,3,0,0,7,21,38,36,36,35,14,10,1,3,3,1,0,0,2,4,5,9,4,0,0,2,7,4,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097862902,140,17,097,16980,176,,,Census Tract 8629.02,2741,1034,2897,1055,2741,2897,1083,709,1658,2188,1623,2149,132,235,1468,1897,2,4,15,12,0,0,6,1,35,39,34,25,11,12,3,1,8,2,0,0,0,3,4,0,5,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,8,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097863005,140,17,097,16980,176,,,Census Tract 8630.05,4407,1,5249,1,4407,5249,550,576,3857,4672,3716,4497,2785,3105,738,1044,27,58,152,267,3,11,11,10,141,175,127,157,36,33,27,33,34,42,5,11,6,5,4,7,5,5,0,1,5,5,1,0,0,0,0,0,2,7,2,1,0,0,13,14,2,5,6,1,0,0,0,0,1,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097863903,140,17,097,16980,176,,,Census Tract 8639.03,4388,1726,4591,1718,4388,4591,197,157,4191,4434,4100,4381,3839,4161,53,35,1,4,200,180,1,1,6,0,91,53,90,52,17,9,18,3,49,22,0,0,2,6,2,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864106,140,17,097,16980,176,,,Census Tract 8641.06,4087,1502,4646,1487,4087,4646,853,588,3234,4058,3156,4002,3000,3832,31,44,3,2,119,122,0,2,3,0,78,56,73,54,11,7,16,11,36,29,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,7,2,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864307,140,17,097,16980,176,,,Census Tract 8643.07,1861,814,1429,511,1861,1429,51,22,1810,1407,1784,1397,1681,1359,21,8,1,1,79,29,0,0,2,0,26,10,25,10,5,2,1,3,18,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864409,140,17,097,16980,176,,,Census Tract 8644.09,4631,1629,3894,1344,4631,3894,478,314,4153,3580,4096,3552,3717,3368,78,58,2,13,290,111,0,0,9,2,57,28,56,25,14,2,4,5,32,10,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,5,0,0,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864410,140,17,097,16980,176,,,Census Tract 8644.10,5219,1669,5488,1620,5219,5488,165,141,5054,5347,4988,5301,4408,4967,22,37,0,1,550,295,7,1,1,0,66,46,66,45,10,2,3,3,50,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864505,140,17,097,16980,176,,,Census Tract 8645.05,6493,2885,6107,2769,6493,6107,380,240,6113,5867,6020,5799,4707,5279,131,90,6,3,1172,424,0,2,4,1,93,68,85,68,9,4,4,4,41,23,5,0,0,26,1,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,23,7,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864510,140,17,097,16980,176,,,Census Tract 8645.10,4160,1893,4573,1873,4160,4573,1123,2019,3037,2554,2959,2507,1949,2072,123,87,3,7,871,332,1,2,12,7,78,47,77,45,13,6,9,0,44,17,1,1,4,14,0,2,1,1,0,0,0,1,0,2,0,0,0,0,0,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864512,140,17,097,16980,176,,,Census Tract 8645.12,4576,1569,4593,1353,4576,4593,374,130,4202,4463,4165,4420,3393,3851,57,32,0,1,698,533,7,0,10,3,37,43,37,43,2,3,1,1,26,25,4,0,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097864700,140,17,097,16980,176,,,Census Tract 8647,2976,1142,3133,1131,2976,3133,82,85,2894,3047,2871,3021,2743,2873,20,38,0,0,107,102,1,0,0,6,23,25,20,25,0,2,5,0,13,19,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097865300,140,17,097,16980,176,,,Census Tract 8653,3297,1218,4762,1459,3297,4762,139,1349,3158,3413,3118,3390,2934,3201,51,35,0,0,129,154,1,0,3,0,40,23,40,21,7,0,0,0,30,9,3,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17099962200,140,17,099,36860,999,,,Census Tract 9622,5107,2192,4721,1921,5107,4721,215,114,4892,4607,4865,4564,4782,4529,28,11,12,4,37,19,3,0,3,1,27,42,27,38,8,1,17,21,2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17099962300,140,17,099,36860,999,,,Census Tract 9623,6937,2375,7277,2119,6937,7277,351,327,6586,6950,6540,6894,5562,5955,945,907,12,12,19,14,1,5,1,1,46,55,45,50,16,3,21,27,7,12,0,0,1,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17099962700,140,17,099,36860,999,,,Census Tract 9627,2245,1201,2363,1258,2245,2363,273,222,1972,2141,1949,2118,1887,2061,34,28,5,4,19,24,0,0,4,1,23,23,21,23,9,5,5,13,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
