GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
17091010900,140,17,091,28100,176,,,Census Tract 109,4539,1960,4486,1795,4539,4486
17091011500,140,17,091,28100,176,,,Census Tract 115,2423,981,2519,903,2423,2519
17091011600,140,17,091,28100,176,,,Census Tract 116,1929,832,2401,883,1929,2401
17091012500,140,17,091,28100,176,,,Census Tract 125,2190,699,2414,704,2190,2414
17091012600,140,17,091,28100,176,,,Census Tract 126,4802,1865,4621,1755,4802,4621
17093890301,140,17,093,16980,176,,,Census Tract 8903.01,6271,2207,5100,1794,6271,5100
17095000200,140,17,095,23660,999,,,Census Tract 2,2926,1750,3033,1478,2926,3033
17095000700,140,17,095,23660,999,,,Census Tract 7,2163,995,2253,1031,2163,2253
17095000800,140,17,095,23660,999,,,Census Tract 8,2784,1188,2853,1082,2784,2853
17095001300,140,17,095,23660,999,,,Census Tract 13,3748,1597,4063,1638,3748,4063
17095001400,140,17,095,23660,999,,,Census Tract 14,1779,846,1792,759,1779,1792
17095001500,140,17,095,23660,999,,,Census Tract 15,3993,1773,4292,1837,3993,4292
17097860200,140,17,097,16980,176,,,Census Tract 8602,3467,1373,3713,1427,3467,3713
17097860806,140,17,097,16980,176,,,Census Tract 8608.06,5296,2099,3770,1578,5296,3770
17097860808,140,17,097,16980,176,,,Census Tract 8608.08,2719,1708,3002,1424,2719,3002
17097860906,140,17,097,16980,176,,,Census Tract 8609.06,8937,3333,1634,630,8937,1634
17097861008,140,17,097,16980,176,,,Census Tract 8610.08,5181,1993,5675,1968,5181,5675
17097861106,140,17,097,16980,176,,,Census Tract 8611.06,8288,3076,7588,2646,8288,7588
17097861303,140,17,097,16980,176,,,Census Tract 8613.03,4972,1369,4837,1333,4972,4837
17097862300,140,17,097,16980,176,,,Census Tract 8623,3033,1121,3487,1169,3033,3487
17097862401,140,17,097,16980,176,,,Census Tract 8624.01,3766,1408,3982,1402,3766,3982
17097862605,140,17,097,16980,176,,,Census Tract 8626.05,4367,1746,4377,1758,4367,4377
17097862700,140,17,097,16980,176,,,Census Tract 8627,4323,1192,4962,1216,4323,4962
17097862902,140,17,097,16980,176,,,Census Tract 8629.02,2741,1034,2897,1055,2741,2897
17097863005,140,17,097,16980,176,,,Census Tract 8630.05,4407,1,5249,1,4407,5249
17097863903,140,17,097,16980,176,,,Census Tract 8639.03,4388,1726,4591,1718,4388,4591
17097864106,140,17,097,16980,176,,,Census Tract 8641.06,4087,1502,4646,1487,4087,4646
17097864307,140,17,097,16980,176,,,Census Tract 8643.07,1861,814,1429,511,1861,1429
17097864409,140,17,097,16980,176,,,Census Tract 8644.09,4631,1629,3894,1344,4631,3894
17097864410,140,17,097,16980,176,,,Census Tract 8644.10,5219,1669,5488,1620,5219,5488
17097864505,140,17,097,16980,176,,,Census Tract 8645.05,6493,2885,6107,2769,6493,6107
17097864510,140,17,097,16980,176,,,Census Tract 8645.10,4160,1893,4573,1873,4160,4573
17097864512,140,17,097,16980,176,,,Census Tract 8645.12,4576,1569,4593,1353,4576,4593
17097864700,140,17,097,16980,176,,,Census Tract 8647,2976,1142,3133,1131,2976,3133
17097865300,140,17,097,16980,176,,,Census Tract 8653,3297,1218,4762,1459,3297,4762
17099962200,140,17,099,36860,999,,,Census Tract 9622,5107,2192,4721,1921,5107,4721
17099962300,140,17,099,36860,999,,,Census Tract 9623,6937,2375,7277,2119,6937,7277
17099962700,140,17,099,36860,999,,,Census Tract 9627,2245,1201,2363,1258,2245,2363
17099962900,140,17,099,36860,999,,,Census Tract 9629,3050,1458,3232,1501,3050,3232
17099963000,140,17,099,36860,999,,,Census Tract 9630,5175,2305,4443,1987,5175,4443
17099963500,140,17,099,36860,999,,,Census Tract 9635,4785,2132,4569,1925,4785,4569
17099963800,140,17,099,36860,999,,,Census Tract 9638,4476,2053,4531,2032,4476,4531
17099964000,140,17,099,36860,999,,,Census Tract 9640,2475,1055,2484,996,2475,2484
17101880800,140,17,101,99999,999,,,Census Tract 8808,5769,1580,3717,1624,5769,3717
17103000200,140,17,103,19940,999,,,Census Tract 2,3483,1420,3397,1330,3483,3397
17103000700,140,17,103,19940,999,,,Census Tract 7,2002,935,2067,911,2002,2067
17105960100,140,17,105,38700,999,,,Census Tract 9601,4245,1857,4356,1801,4245,4356
17105960900,140,17,105,38700,999,,,Census Tract 9609,2499,1019,2658,1013,2499,2658
17107952900,140,17,107,30660,999,,,Census Tract 9529,3759,1512,4137,1446,3759,4137
17107953000,140,17,107,30660,999,,,Census Tract 9530,2593,1112,2658,1055,2593,2658
17107953200,140,17,107,30660,999,,,Census Tract 9532,3992,1775,4031,1773,3992,4031
17109010100,140,17,109,31380,999,,,Census Tract 101,3782,1728,4039,1767,3782,4039
17109010300,140,17,109,31380,999,,,Census Tract 103,1992,894,2065,898,1992,2065
17109010600,140,17,109,31380,999,,,Census Tract 106,2343,1170,2156,1075,2343,2156
17109010900,140,17,109,31380,999,,,Census Tract 109,2613,1422,2494,1210,2613,2494
17111870402,140,17,111,16980,176,,,Census Tract 8704.02,6016,2059,4555,1537,6016,4555
17111870605,140,17,111,16980,176,,,Census Tract 8706.05,6419,2560,4835,1857,6419,4835
17111870702,140,17,111,16980,176,,,Census Tract 8707.02,7686,3180,6980,2663,7686,6980
17111870808,140,17,111,16980,176,,,Census Tract 8708.08,3763,1335,3546,1259,3763,3546
17111870905,140,17,111,16980,176,,,Census Tract 8709.05,4919,2130,4417,1923,4919,4417
17111871003,140,17,111,16980,176,,,Census Tract 8710.03,4649,1759,4204,1516,4649,4204
17111871108,140,17,111,16980,176,,,Census Tract 8711.08,5731,1733,3747,1144,5731,3747
17111871206,140,17,111,16980,176,,,Census Tract 8712.06,6695,2331,5265,1686,6695,5265
17111871310,140,17,111,16980,176,,,Census Tract 8713.10,4381,1651,4625,1588,4381,4625
17113000105,140,17,113,14060,999,,,Census Tract 1.05,3820,1630,2726,1181,3820,2726
17113000200,140,17,113,14060,999,,,Census Tract 2,7036,309,7764,271,7036,7764
17113000504,140,17,113,14060,999,,,Census Tract 5.04,4950,2355,4648,2111,4950,4648
17113001302,140,17,113,14060,999,,,Census Tract 13.02,2292,519,2557,577,2292,2557
17113001303,140,17,113,14060,999,,,Census Tract 13.03,1711,808,1785,804,1711,1785
17113001600,140,17,113,14060,999,,,Census Tract 16,2575,1560,2747,1548,2575,2747
17113001700,140,17,113,14060,999,,,Census Tract 17,2292,1300,2363,1364,2292,2363
17113005501,140,17,113,14060,999,,,Census Tract 55.01,2474,1082,2391,1009,2474,2391
17113005502,140,17,113,14060,999,,,Census Tract 55.02,2420,998,2414,919,2420,2414
17113005700,140,17,113,14060,999,,,Census Tract 57,5144,2219,5463,2204,5144,5463
17113005900,140,17,113,14060,999,,,Census Tract 59,4374,2308,4279,2190,4374,4279
17115000200,140,17,115,19500,999,,,Census Tract 2,2737,1233,3067,1321,2737,3067
17115000300,140,17,115,19500,999,,,Census Tract 3,3703,1792,3981,1817,3703,3981
17115000600,140,17,115,19500,999,,,Census Tract 6,2035,965,2605,1111,2035,2605
17115000900,140,17,115,19500,999,,,Census Tract 9,1955,881,2435,1009,1955,2435
17115001000,140,17,115,19500,999,,,Census Tract 10,1276,605,1494,653,1276,1494
17115001200,140,17,115,19500,999,,,Census Tract 12,2766,1382,2968,1424,2766,2968
17115001400,140,17,115,19500,999,,,Census Tract 14,2479,1182,2535,1119,2479,2535
17115001700,140,17,115,19500,999,,,Census Tract 17,2240,1024,2328,1042,2240,2328
17115001802,140,17,115,19500,999,,,Census Tract 18.02,2387,1142,2434,1148,2387,2434
17115001900,140,17,115,19500,999,,,Census Tract 19,2645,1368,2651,1319,2645,2651
17115002000,140,17,115,19500,999,,,Census Tract 20,4296,2206,4777,2413,4296,4777
17115002200,140,17,115,19500,999,,,Census Tract 22,5553,2390,5649,2421,5553,5649
17115002601,140,17,115,19500,999,,,Census Tract 26.01,4050,1852,4158,1764,4050,4158
17115002700,140,17,115,19500,999,,,Census Tract 27,2371,1007,2345,964,2371,2345
17115002800,140,17,115,19500,999,,,Census Tract 28,4446,1863,4614,1844,4446,4614
17115002901,140,17,115,19500,999,,,Census Tract 29.01,3982,1588,2965,1180,3982,2965
17115003100,140,17,115,19500,999,,,Census Tract 31,2531,950,2333,1011,2531,2333
17117956000,140,17,117,41180,476,,,Census Tract 9560,3278,1529,3284,1515,3278,3284
17117956100,140,17,117,41180,476,,,Census Tract 9561,3524,1668,3643,1600,3524,3643
17117956200,140,17,117,41180,476,,,Census Tract 9562,2519,1202,2757,1234,2519,2757
17117956300,140,17,117,41180,476,,,Census Tract 9563,3266,1349,3304,1254,3266,3304
17117956400,140,17,117,41180,476,,,Census Tract 9564,5484,2597,5774,2479,5484,5774
17117956600,140,17,117,41180,476,,,Census Tract 9566,4804,1975,4985,1918,4804,4985
17117957100,140,17,117,41180,476,,,Census Tract 9571,2688,1236,2745,1214,2688,2745
17119400600,140,17,119,41180,476,,,Census Tract 4006,3061,1445,3427,1716,3061,3427
17119400801,140,17,119,41180,476,,,Census Tract 4008.01,1905,837,1825,821,1905,1825
17119401200,140,17,119,41180,476,,,Census Tract 4012,1841,837,1954,860,1841,1954
17119401300,140,17,119,41180,476,,,Census Tract 4013,5198,2572,5739,2706,5198,5739
17119401400,140,17,119,41180,476,,,Census Tract 4014,3326,1481,3353,1485,3326,3353
17119401500,140,17,119,41180,476,,,Census Tract 4015,2763,1322,2909,1340,2763,2909
17119402000,140,17,119,41180,476,,,Census Tract 4020,4403,2149,4847,2172,4403,4847
17119402200,140,17,119,41180,476,,,Census Tract 4022,3395,1562,3729,1643,3395,3729
17119402400,140,17,119,41180,476,,,Census Tract 4024,1804,1101,1926,1087,1804,1926
17119402500,140,17,119,41180,476,,,Census Tract 4025,2222,1025,2393,1119,2222,2393
17119402701,140,17,119,41180,476,,,Census Tract 4027.01,7517,3218,10494,4157,7517,10494
17119402721,140,17,119,41180,476,,,Census Tract 4027.21,7572,3266,6778,2835,7572,6778
17119403002,140,17,119,41180,476,,,Census Tract 4030.02,7386,2988,6342,2642,7386,6342
17119403200,140,17,119,41180,476,,,Census Tract 4032,4649,2271,4539,2131,4649,4539
17119403601,140,17,119,41180,476,,,Census Tract 4036.01,3261,1362,2112,890,3261,2112
17119403702,140,17,119,41180,476,,,Census Tract 4037.02,5774,2159,4365,1587,5774,4365
17119403802,140,17,119,41180,476,,,Census Tract 4038.02,4596,1960,4308,1769,4596,4308
17119404100,140,17,119,41180,476,,,Census Tract 4041,3088,1300,3043,1255,3088,3043
17121951700,140,17,121,16460,999,,,Census Tract 9517,2609,1237,2832,1197,2609,2832
17121951900,140,17,121,16460,999,,,Census Tract 9519,2999,1280,2914,1201,2999,2914
17121952000,140,17,121,16460,999,,,Census Tract 9520,4495,1976,4821,1962,4495,4821
17121952500,140,17,121,16460,999,,,Census Tract 9525,2819,1454,10166,3798,2819,10166
17121952700,140,17,121,16460,999,,,Census Tract 9527,3734,1803,4461,1931,3734,4461
17123961200,140,17,123,37900,426,,,Census Tract 9612,2542,1153,2639,1179,2542,2639
17125956500,140,17,125,99999,999,,,Census Tract 9565,3369,1567,3673,1634,3369,3673
17125956600,140,17,125,99999,999,,,Census Tract 9566,1976,1134,2100,1051,1976,2100
17125956800,140,17,125,99999,999,,,Census Tract 9568,2396,1126,2585,1138,2396,2585
17127970200,140,17,127,37140,424,,,Census Tract 9702,4249,2072,4284,2090,4249,4284
17127970400,140,17,127,37140,424,,,Census Tract 9704,2456,1202,2476,1285,2456,2476
17129010100,140,17,129,44100,999,,,Census Tract 101,6139,2617,5749,2392,6139,5749
17129010200,140,17,129,44100,999,,,Census Tract 102,4073,1896,4022,1791,4073,4022
17131040300,140,17,131,19340,999,,,Census Tract 403,3918,1802,3999,1716,3918,3999
17135957300,140,17,135,99999,999,,,Census Tract 9573,3483,1636,3563,1601,3483,3563
17135957400,140,17,135,99999,999,,,Census Tract 9574,2491,1188,4552,1144,2491,4552
17135957600,140,17,135,99999,999,,,Census Tract 9576,3481,1557,3296,1329,3481,3296
17135957900,140,17,135,99999,999,,,Census Tract 9579,5040,2382,5251,2326,5040,5251
17135958000,140,17,135,99999,999,,,Census Tract 9580,5809,1837,3922,1725,5809,3922
17137951700,140,17,137,27300,999,,,Census Tract 9517,2811,1276,3111,1407,2811,3111
17137952200,140,17,137,27300,999,,,Census Tract 9522,3125,1354,3133,1236,3125,3133
17139976900,140,17,139,99999,999,,,Census Tract 9769,4892,1744,4543,1502,4892,4543
17141961200,140,17,141,40300,466,,,Census Tract 9612,5778,2317,5476,2100,5778,5476
17143000100,140,17,143,37900,426,,,Census Tract 1,1087,480,1461,815,1087,1461
17143000200,140,17,143,37900,426,,,Census Tract 2,1868,758,2641,1117,1868,2641
17143000900,140,17,143,37900,426,,,Census Tract 9,2550,1344,2120,1109,2550,2120
17143001300,140,17,143,37900,426,,,Census Tract 13,2021,966,2330,993,2021,2330
17143001500,140,17,143,37900,426,,,Census Tract 15,2044,825,2179,901,2044,2179
17143002100,140,17,143,37900,426,,,Census Tract 21,4846,2226,5246,2290,4846,5246
17143002300,140,17,143,37900,426,,,Census Tract 23,4710,2320,5161,2320,4710,5161
17143002702,140,17,143,37900,426,,,Census Tract 27.02,3879,1999,3941,1974,3879,3941
17143003101,140,17,143,37900,426,,,Census Tract 31.01,5377,2306,4765,1890,5377,4765
17143003102,140,17,143,37900,426,,,Census Tract 31.02,6094,3176,6164,3089,6094,6164
17143003800,140,17,143,37900,426,,,Census Tract 38,3275,1318,3146,1316,3275,3146
17143003900,140,17,143,37900,426,,,Census Tract 39,6533,2472,5149,1898,6533,5149
17143004102,140,17,143,37900,426,,,Census Tract 41.02,3266,1643,3938,1718,3266,3938
17143004300,140,17,143,37900,426,,,Census Tract 43,2389,1178,2699,1217,2389,2699
17143004400,140,17,143,37900,426,,,Census Tract 44,4748,2197,5210,2214,4748,5210
17143005000,140,17,143,37900,426,,,Census Tract 50,2631,1113,3006,1185,2631,3006
17145030400,140,17,145,99999,999,,,Census Tract 304,2651,1313,2727,1350,2651,2727
17147954800,140,17,147,16580,999,,,Census Tract 9548,2817,1207,2864,1180,2817,2864
17151971200,140,17,151,99999,999,,,Census Tract 9712,2425,1341,2318,1210,2425,2318
17157950800,140,17,157,99999,999,,,Census Tract 9508,4653,2042,4442,1830,4653,4442
17159977900,140,17,159,99999,999,,,Census Tract 9779,3768,1746,3992,1734,3768,3992
17159978000,140,17,159,99999,999,,,Census Tract 9780,2401,1199,2353,1261,2401,2353
17161020300,140,17,161,19340,999,,,Census Tract 203,6483,3124,6497,2835,6483,6497
17161021500,140,17,161,19340,999,,,Census Tract 215,4231,1991,4277,1977,4231,4277
17161022100,140,17,161,19340,999,,,Census Tract 221,2501,1293,2584,1283,2501,2584
17161022300,140,17,161,19340,999,,,Census Tract 223,2166,896,2365,977,2166,2365
17161022800,140,17,161,19340,999,,,Census Tract 228,5606,1734,5202,1806,5606,5202
17161023300,140,17,161,19340,999,,,Census Tract 233,3448,1584,3762,1704,3448,3762
17161023700,140,17,161,19340,999,,,Census Tract 237,2494,1051,2481,1029,2494,2481
17161024102,140,17,161,19340,999,,,Census Tract 241.02,5350,2187,6631,2144,5350,6631
17163500400,140,17,163,41180,476,,,Census Tract 5004,1826,1168,2341,928,1826,2341
17163500500,140,17,163,41180,476,,,Census Tract 5005,2685,967,3099,1042,2685,3099
17163500900,140,17,163,41180,476,,,Census Tract 5009,3813,1815,4271,2086,3813,4271
17163501100,140,17,163,41180,476,,,Census Tract 5011,1777,827,2055,959,1777,2055
17163501200,140,17,163,41180,476,,,Census Tract 5012,3464,1610,4299,1763,3464,4299
17163501300,140,17,163,41180,476,,,Census Tract 5013,3782,1561,4564,1696,3782,4564
17163501400,140,17,163,41180,476,,,Census Tract 5014,2790,1162,3407,1214,2790,3407
17163501604,140,17,163,41180,476,,,Census Tract 5016.04,4587,2378,4755,2434,4587,4755
17163501605,140,17,163,41180,476,,,Census Tract 5016.05,2639,1213,2736,1242,2639,2736
17163501700,140,17,163,41180,476,,,Census Tract 5017,3264,1499,3539,1490,3264,3539
17163501800,140,17,163,41180,476,,,Census Tract 5018,5865,2988,6369,3087,5865,6369
17163502200,140,17,163,41180,476,,,Census Tract 5022,2101,1046,3390,1307,2101,3390
17163502300,140,17,163,41180,476,,,Census Tract 5023,6415,2732,7152,2835,6415,7152
17163502401,140,17,163,41180,476,,,Census Tract 5024.01,1394,631,1955,700,1394,1955
17163502500,140,17,163,41180,476,,,Census Tract 5025,1272,601,2145,781,1272,2145
17163502602,140,17,163,41180,476,,,Census Tract 5026.02,5884,2254,6199,2302,5884,6199
17163502603,140,17,163,41180,476,,,Census Tract 5026.03,4210,1663,4964,1787,4210,4964
17163502700,140,17,163,41180,476,,,Census Tract 5027,1251,538,1389,603,1251,1389
17163502800,140,17,163,41180,476,,,Census Tract 5028,2713,1141,2571,979,2713,2571
17163502900,140,17,163,41180,476,,,Census Tract 5029,2085,918,2623,1012,2085,2623
17163503202,140,17,163,41180,476,,,Census Tract 5032.02,6110,2681,5682,2422,6110,5682
17163503211,140,17,163,41180,476,,,Census Tract 5032.11,4247,2016,4642,2052,4247,4642
17163503404,140,17,163,41180,476,,,Census Tract 5034.04,4671,1657,1742,711,4671,1742
17163503800,140,17,163,41180,476,,,Census Tract 5038,1292,461,2707,715,1292,2707
17163503903,140,17,163,41180,476,,,Census Tract 5039.03,3385,1270,2150,749,3385,2150
17163503904,140,17,163,41180,476,,,Census Tract 5039.04,10394,3806,6600,2245,10394,6600
17163503905,140,17,163,41180,476,,,Census Tract 5039.05,2966,1240,2700,1039,2966,2700
17163504302,140,17,163,41180,476,,,Census Tract 5043.02,7818,3229,6784,2614,7818,6784
17165955700,140,17,165,25380,999,,,Census Tract 9557,2569,1155,2699,1165,2569,2699
17165955800,140,17,165,25380,999,,,Census Tract 9558,3432,1466,3915,1635,3432,3915
17165955900,140,17,165,25380,999,,,Census Tract 9559,2564,1262,2715,1381,2564,2715
17167000300,140,17,167,44100,999,,,Census Tract 3,2932,1324,3374,1570,2932,3374
17167000400,140,17,167,44100,999,,,Census Tract 4,2969,1500,3065,1576,2969,3065
17167000503,140,17,167,44100,999,,,Census Tract 5.03,4006,1856,4061,1866,4006,4061
17167000504,140,17,167,44100,999,,,Census Tract 5.04,3059,1264,3258,1272,3059,3258
17167000600,140,17,167,44100,999,,,Census Tract 6,5233,2619,6001,2914,5233,6001
17167001003,140,17,167,44100,999,,,Census Tract 10.03,1327,743,1420,745,1327,1420
17167001100,140,17,167,44100,999,,,Census Tract 11,2342,1253,2486,1262,2342,2486
17167001300,140,17,167,44100,999,,,Census Tract 13,1742,1178,1929,1340,1742,1929
17167001400,140,17,167,44100,999,,,Census Tract 14,1027,647,928,667,1027,928
17167001600,140,17,167,44100,999,,,Census Tract 16,3477,1593,3314,1583,3477,3314
17167001800,140,17,167,44100,999,,,Census Tract 18,2261,1352,2286,1519,2261,2286
17167001900,140,17,167,44100,999,,,Census Tract 19,3279,1984,3596,2244,3279,3596
17167002500,140,17,167,44100,999,,,Census Tract 25,5081,2256,4982,2251,5081,4982
17167002600,140,17,167,44100,999,,,Census Tract 26,2580,1321,2804,1383,2580,2804
17167003000,140,17,167,44100,999,,,Census Tract 30,5912,2397,5331,2334,5912,5331
17167003602,140,17,167,44100,999,,,Census Tract 36.02,4200,1791,3443,1301,4200,3443
17167003604,140,17,167,44100,999,,,Census Tract 36.04,4637,2121,3293,1444,4637,3293
17169970100,140,17,169,99999,999,,,Census Tract 9701,2256,940,1926,868,2256,1926
17169970300,140,17,169,99999,999,,,Census Tract 9703,2009,932,1916,847,2009,1916
17173959200,140,17,173,99999,999,,,Census Tract 9592,3163,1602,2969,1383,3163,2969
17173959300,140,17,173,99999,999,,,Census Tract 9593,4999,2422,5266,2411,4999,5266
17175951400,140,17,175,37900,426,,,Census Tract 9514,3301,1468,3479,1506,3301,3479
17175951500,140,17,175,37900,426,,,Census Tract 9515,2693,1206,2853,1219,2693,2853
17177000300,140,17,177,23300,466,,,Census Tract 3,4066,1789,4147,1761,4066,4147
17177000400,140,17,177,23300,466,,,Census Tract 4,3008,1224,3019,1148,3008,3019
17177000700,140,17,177,23300,466,,,Census Tract 7,1900,868,1979,924,1900,1979
17179020302,140,17,179,37900,426,,,Census Tract 203.02,5149,2376,4892,2214,5149,4892
17179020500,140,17,179,37900,426,,,Census Tract 205,4652,1830,4502,1689,4652,4502
17179020600,140,17,179,37900,426,,,Census Tract 206,2048,954,2008,961,2048,2008
17179021201,140,17,179,37900,426,,,Census Tract 212.01,4576,1787,2716,1077,4576,2716
17179021605,140,17,179,37900,426,,,Census Tract 216.05,2624,1167,2632,1178,2624,2632
17179021606,140,17,179,37900,426,,,Census Tract 216.06,5683,2235,5141,1908,5683,5141
17179022100,140,17,179,37900,426,,,Census Tract 221,3410,1438,3414,1392,3410,3414
17183000100,140,17,183,19180,999,,,Census Tract 1,1808,929,1943,1140,1808,1943
