GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P008001,P008001.2000,P008002,P008002.2000,P008003,P008003.2000,P008004,P008004.2000,P008005,P008005.2000,P008006,P008006.2000,P008007,P008007.2000,P008008,P008008.2000,P008009,P008009.2000,P008010,P008010.2000,P008011,P008011.2000,P008012,P008012.2000,P008013,P008013.2000,P008014,P008014.2000,P008015,P008015.2000,P008016,P008016.2000,P008017,P008017.2000,P008018,P008018.2000,P008019,P008019.2000,P008020,P008020.2000,P008021,P008021.2000,P008022,P008022.2000,P008023,P008023.2000,P008024,P008024.2000,P008025,P008025.2000,P008026,P008026.2000,P008027,P008027.2000,P008028,P008028.2000,P008029,P008029.2000,P008030,P008030.2000,P008031,P008031.2000,P008032,P008032.2000,P008033,P008033.2000,P008034,P008034.2000,P008035,P008035.2000,P008036,P008036.2000,P008037,P008037.2000,P008038,P008038.2000,P008039,P008039.2000,P008040,P008040.2000,P008041,P008041.2000,P008042,P008042.2000,P008043,P008043.2000,P008044,P008044.2000,P008045,P008045.2000,P008046,P008046.2000,P008047,P008047.2000,P008048,P008048.2000,P008049,P008049.2000,P008050,P008050.2000,P008051,P008051.2000,P008052,P008052.2000,P008053,P008053.2000,P008054,P008054.2000,P008055,P008055.2000,P008056,P008056.2000,P008057,P008057.2000,P008058,P008058.2000,P008059,P008059.2000,P008060,P008060.2000,P008061,P008061.2000,P008062,P008062.2000,P008063,P008063.2000,P008064,P008064.2000,P008065,P008065.2000,P008066,P008066.2000,P008067,P008067.2000,P008068,P008068.2000,P008069,P008069.2000,P008070,P008070.2000,P008071,P008071.2000
17007010601,140,17,007,40420,466,,,Census Tract 106.01,3859,1498,2615,1014,3859,2615,3797,2574,3455,2480,25,22,19,7,9,9,0,0,289,56,62,40,62,39,2,2,29,10,3,6,4,0,17,16,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010602,140,17,007,40420,466,,,Census Tract 106.02,11982,4141,8120,2806,11982,8120,11685,7995,10599,7701,270,68,18,22,230,27,7,0,561,173,297,125,280,123,83,7,57,32,57,21,1,0,66,50,2,0,3,0,1,0,4,2,0,3,0,0,0,2,1,0,2,1,3,0,17,2,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009970500,140,17,009,99999,999,,,Census Tract 9705,4331,1083,4214,1128,4331,4214,4304,4200,2703,2881,1276,1263,11,3,13,7,1,3,300,43,27,14,23,14,4,2,5,2,3,6,1,0,7,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964700,140,17,011,36860,999,,,Census Tract 9647,3072,1357,3245,1346,3072,3245,3029,3224,3002,3193,9,7,1,2,3,0,0,2,14,20,43,21,43,20,20,4,12,10,0,0,0,1,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964800,140,17,011,36860,999,,,Census Tract 9648,3496,1538,3694,1527,3496,3694,3457,3673,3433,3636,6,17,3,6,12,9,0,0,3,5,39,21,39,21,15,9,11,9,2,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964900,140,17,011,36860,999,,,Census Tract 9649,2815,1289,2930,1266,2815,2930,2796,2913,2715,2874,16,7,6,13,24,9,2,0,33,10,19,17,19,16,7,4,6,7,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965000,140,17,011,36860,999,,,Census Tract 9650,4078,1685,4168,1702,4078,4168,4005,4083,3352,3740,32,4,25,21,37,48,0,2,559,268,73,85,72,84,12,3,20,18,9,7,0,0,22,48,0,0,0,0,0,0,2,4,0,1,0,0,0,1,1,0,6,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965100,140,17,011,36860,999,,,Census Tract 9651,4152,1818,4169,1733,4152,4169,4097,4126,3831,4019,42,22,22,7,22,16,0,0,180,62,55,43,55,43,25,12,8,4,4,2,4,1,12,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965200,140,17,011,36860,999,,,Census Tract 9652,3600,1626,3495,1592,3600,3495,3531,3463,3274,3370,48,22,5,2,25,13,0,0,179,56,69,32,64,32,30,9,7,11,7,2,1,0,8,9,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965300,140,17,011,36860,999,,,Census Tract 9653,3429,1582,3341,1508,3429,3341,3392,3316,3316,3264,14,9,13,1,31,23,0,0,18,19,37,25,36,21,13,1,13,9,1,8,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965400,140,17,011,36860,999,,,Census Tract 9654,3549,1776,3476,1676,3549,3476,3503,3459,3407,3407,20,17,5,2,45,27,4,0,22,6,46,17,45,15,17,2,13,10,6,1,2,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965600,140,17,011,36860,999,,,Census Tract 9656,3028,1401,3212,1418,3028,3212,2988,3192,2939,3160,15,7,5,0,9,11,0,5,20,9,40,20,40,19,10,4,19,5,3,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17013951200,140,17,013,41180,476,,,Census Tract 9512,2681,1553,2787,1504,2681,2787,2670,2773,2640,2749,7,0,7,7,11,7,0,0,5,7,11,13,10,13,3,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960100,140,17,015,99999,999,,,Census Tract 9601,3578,2424,3704,1966,3578,3704,3558,3663,3523,3618,7,5,15,7,12,31,0,0,1,2,20,41,16,34,8,10,5,5,1,10,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960200,140,17,015,99999,999,,,Census Tract 9602,2165,1199,2290,1075,2165,2290,2139,2271,2099,2236,21,15,5,6,4,4,1,3,9,7,26,19,25,19,4,4,6,8,5,3,0,0,2,4,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960300,140,17,015,99999,999,,,Census Tract 9603,3176,1729,3659,1842,3176,3659,3122,3613,2985,3441,59,54,14,12,3,10,2,1,59,95,54,46,53,45,23,5,12,15,13,8,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960400,140,17,015,99999,999,,,Census Tract 9604,2234,1081,2505,1112,2234,2505,2217,2481,2193,2458,5,4,1,5,16,6,0,0,2,8,17,24,17,12,4,2,8,4,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960500,140,17,015,99999,999,,,Census Tract 9605,2636,1224,2813,1200,2636,2813,2609,2791,2578,2756,5,2,4,5,15,8,0,0,7,20,27,22,26,22,2,1,15,17,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960100,140,17,017,99999,999,,,Census Tract 9601,2403,1126,2657,1154,2403,2657,2392,2633,2363,2609,12,4,5,5,4,7,0,0,8,8,11,24,11,21,4,0,7,11,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960200,140,17,017,99999,999,,,Census Tract 9602,2655,1230,2806,1260,2655,2806,2629,2786,2595,2772,9,4,6,3,6,5,0,0,13,2,26,20,26,19,5,4,10,9,5,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960300,140,17,017,99999,999,,,Census Tract 9603,3294,1372,3281,1304,3294,3281,3256,3253,2892,3121,64,13,1,4,15,5,0,1,284,109,38,28,38,28,11,3,4,8,2,6,0,0,17,9,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960400,140,17,017,99999,999,,,Census Tract 9604,2548,1068,2524,1083,2548,2524,2481,2503,1946,2347,132,4,9,0,12,7,1,2,381,143,67,21,64,21,10,3,8,2,2,0,0,2,30,12,0,0,2,0,0,0,7,0,4,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017960500,140,17,017,99999,999,,,Census Tract 9605,2742,1040,2427,983,2742,2427,2698,2408,1973,2151,202,36,17,11,7,14,0,1,499,195,44,19,44,18,7,1,3,5,3,2,0,0,23,9,0,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000200,140,17,019,16580,999,,,Census Tract 2,1693,700,1751,740,1693,1751,1637,1718,119,129,1464,1567,4,2,10,9,0,0,40,10,56,33,38,33,22,15,1,0,2,0,0,0,5,1,4,13,2,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000302,140,17,019,16580,999,,,Census Tract 3.02,3372,2043,2493,1580,3372,2493,3255,2421,1696,1597,180,216,7,9,1286,471,0,0,86,125,117,71,113,67,6,7,7,2,61,16,0,0,20,20,0,2,1,0,0,0,0,2,1,1,0,0,1,0,2,5,14,6,0,0,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000401,140,17,019,16580,999,,,Census Tract 4.01,4843,570,4525,628,4843,4525,4728,4458,3800,3829,113,108,9,7,731,412,5,3,70,97,115,67,110,61,15,7,3,2,66,20,2,0,9,20,3,1,2,0,0,0,1,0,0,1,0,0,0,0,2,2,7,3,0,1,4,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000500,140,17,019,16580,999,,,Census Tract 5,3919,2107,4001,2061,3919,4001,3814,3900,3163,3298,333,360,14,11,224,147,0,0,80,84,105,101,98,97,46,22,14,7,31,22,0,0,3,30,1,9,1,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000700,140,17,019,16580,999,,,Census Tract 7,3650,1533,3479,1570,3650,3479,3563,3396,1367,1498,1422,1538,6,17,125,167,1,0,642,176,87,83,85,74,32,30,9,3,6,7,0,0,8,13,12,5,2,0,0,0,7,13,0,0,0,0,1,0,0,0,2,3,6,0,2,9,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000800,140,17,019,16580,999,,,Census Tract 8,4844,2400,2331,1103,4844,2331,4662,2269,2411,1222,1246,795,19,8,797,141,2,2,187,101,182,62,159,62,65,23,14,5,34,5,2,0,7,19,6,0,8,0,1,0,12,3,2,0,2,0,0,0,1,0,5,7,0,0,20,0,11,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000901,140,17,019,16580,999,,,Census Tract 9.01,4867,2103,4777,2101,4867,4777,4661,4650,1647,2285,2634,2121,18,8,156,151,7,1,199,84,206,127,190,126,116,62,11,8,23,14,0,1,6,18,13,9,4,4,2,0,6,3,2,5,0,0,4,2,3,0,0,0,0,0,15,1,5,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019000902,140,17,019,16580,999,,,Census Tract 9.02,5786,2561,3167,1454,5786,3167,5602,3101,4170,2678,822,271,13,3,515,138,8,0,74,11,184,66,172,64,80,19,8,2,54,20,3,0,11,12,9,1,2,1,0,0,2,4,2,0,0,0,0,0,0,5,1,0,0,0,12,2,7,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001000,140,17,019,16580,999,,,Census Tract 10,4510,2290,4583,2302,4510,4583,4391,4487,3473,3827,626,461,17,10,242,160,0,3,33,26,119,96,111,94,49,42,13,8,27,23,0,0,8,13,3,2,2,1,0,0,0,0,1,0,0,0,0,0,2,3,4,2,2,0,7,2,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001100,140,17,019,16580,999,,,Census Tract 11,3599,1705,3676,1703,3599,3676,3514,3610,3159,3320,226,161,6,7,79,76,0,0,44,46,85,66,82,54,30,15,6,7,31,15,1,0,7,15,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,3,12,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001201,140,17,019,16580,999,,,Census Tract 12.01,6590,2955,6698,2875,6590,6698,6344,6529,4126,5001,1535,1058,13,21,523,371,6,0,141,78,246,169,227,159,148,57,16,19,33,32,4,2,10,19,3,11,1,4,1,0,9,8,0,1,0,0,0,2,1,3,1,1,0,0,18,9,15,3,2,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001203,140,17,019,16580,999,,,Census Tract 12.03,4592,1907,5002,1906,4592,5002,4457,4916,3640,4264,519,370,14,12,249,238,1,4,34,28,135,86,125,82,60,35,9,13,39,21,2,3,8,3,2,3,0,2,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,10,4,1,3,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001204,140,17,019,16580,999,,,Census Tract 12.04,3622,1333,2790,999,3622,2790,3534,2745,2639,2314,245,130,8,0,619,285,0,0,23,16,88,45,83,43,19,4,17,5,37,22,0,0,1,4,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6,2,0,0,5,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001205,140,17,019,16580,999,,,Census Tract 12.05,5037,1961,1903,677,5037,1903,4865,1878,3717,1603,305,132,15,4,796,131,1,0,31,8,172,25,163,24,55,3,20,5,57,12,0,0,7,3,1,0,3,0,1,0,2,0,0,0,0,0,0,0,3,0,14,1,0,0,8,1,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001301,140,17,019,16580,999,,,Census Tract 13.01,6081,2966,6346,2947,6081,6346,5913,6254,4793,5315,477,365,15,14,567,519,1,3,60,38,168,92,159,86,71,19,11,4,40,30,0,0,11,20,7,1,2,2,3,0,2,2,1,1,0,0,1,1,2,4,8,1,0,1,9,6,4,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019001302,140,17,019,16580,999,,,Census Tract 13.02,4199,2087,4224,1932,4199,4224,4092,4146,3401,3616,195,121,5,2,475,389,0,1,16,17,107,78,100,78,26,13,7,7,59,13,1,0,2,41,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
